task,method,seed,t,folds,regret
svc_digits,optuna_tpe,7,1,5,0.6346666666666665
svc_digits,optuna_tpe,7,2,10,0.0013333333333332975
svc_digits,optuna_tpe,7,3,15,0.0013333333333332975
svc_digits,optuna_tpe,7,4,20,0.0013333333333332975
svc_digits,optuna_tpe,7,5,25,0.0013333333333332975
svc_digits,optuna_tpe,7,6,30,0.0013333333333332975
svc_digits,optuna_tpe,7,7,35,0.0013333333333332975
svc_digits,optuna_tpe,7,8,40,0.0013333333333332975
svc_digits,optuna_tpe,7,9,45,0.0013333333333332975
svc_digits,optuna_tpe,7,10,50,0.0013333333333332975
svc_digits,optuna_tpe,7,11,55,0.0013333333333332975
svc_digits,optuna_tpe,7,12,60,0.0013333333333332975
svc_digits,optuna_tpe,7,13,65,0.0013333333333332975
svc_digits,optuna_tpe,7,14,70,0.0013333333333332975
svc_digits,optuna_tpe,7,15,75,0.0013333333333332975
svc_digits,optuna_tpe,7,16,80,0.0013333333333332975
svc_digits,optuna_tpe,7,17,85,0.0013333333333332975
svc_digits,optuna_tpe,7,18,90,0.0013333333333332975
svc_digits,optuna_tpe,7,19,95,0.0013333333333332975
svc_digits,optuna_tpe,7,20,100,0.0013333333333332975
svc_digits,optuna_tpe,7,21,105,0.0013333333333332975
svc_digits,optuna_tpe,7,22,110,0.0013333333333332975
svc_digits,optuna_tpe,7,23,115,0.0013333333333332975
svc_digits,optuna_tpe,7,24,120,0.0013333333333332975
svc_digits,optuna_tpe,7,25,125,0.0013333333333332975
svc_digits,optuna_tpe,7,26,130,0.0013333333333332975
svc_digits,optuna_tpe,7,27,135,0.0013333333333332975
svc_digits,optuna_tpe,7,28,140,0.0013333333333332975
svc_digits,optuna_tpe,7,29,145,0.0013333333333332975
svc_digits,optuna_tpe,7,30,150,0.0013333333333332975
svc_digits,optuna_tpe,7,31,155,0.0013333333333332975
svc_digits,optuna_tpe,7,32,160,0.0013333333333332975
svc_digits,optuna_tpe,7,33,165,0.0013333333333332975
svc_digits,optuna_tpe,7,34,170,0.0013333333333332975
svc_digits,optuna_tpe,7,35,175,0.0013333333333332975
svc_digits,optuna_tpe,7,36,180,0.0013333333333332975
svc_digits,optuna_tpe,7,37,185,0.0013333333333332975
svc_digits,optuna_tpe,7,38,190,0.0013333333333332975
svc_digits,optuna_tpe,7,39,195,0.0013333333333332975
svc_digits,optuna_tpe,7,40,200,0.0013333333333332975
svc_digits,optuna_tpe,8,1,5,0.7986666666666666
svc_digits,optuna_tpe,8,2,10,0.00533333333333319
svc_digits,optuna_tpe,8,3,15,0.00533333333333319
svc_digits,optuna_tpe,8,4,20,0.00533333333333319
svc_digits,optuna_tpe,8,5,25,0.006666666666666599
svc_digits,optuna_tpe,8,6,30,0.006666666666666599
svc_digits,optuna_tpe,8,7,35,0.0013333333333332975
svc_digits,optuna_tpe,8,8,40,0.0013333333333332975
svc_digits,optuna_tpe,8,9,45,0.0013333333333332975
svc_digits,optuna_tpe,8,10,50,0.0013333333333332975
svc_digits,optuna_tpe,8,11,55,0.0013333333333332975
svc_digits,optuna_tpe,8,12,60,0.0013333333333332975
svc_digits,optuna_tpe,8,13,65,0.0013333333333332975
svc_digits,optuna_tpe,8,14,70,0.0013333333333332975
svc_digits,optuna_tpe,8,15,75,0.0013333333333332975
svc_digits,optuna_tpe,8,16,80,0.0013333333333332975
svc_digits,optuna_tpe,8,17,85,0.0013333333333332975
svc_digits,optuna_tpe,8,18,90,0.00533333333333319
svc_digits,optuna_tpe,8,19,95,0.00533333333333319
svc_digits,optuna_tpe,8,20,100,0.00533333333333319
svc_digits,optuna_tpe,8,21,105,0.00533333333333319
svc_digits,optuna_tpe,8,22,110,0.00533333333333319
svc_digits,optuna_tpe,8,23,115,0.00533333333333319
svc_digits,optuna_tpe,8,24,120,0.00533333333333319
svc_digits,optuna_tpe,8,25,125,0.00533333333333319
svc_digits,optuna_tpe,8,26,130,0.00533333333333319
svc_digits,optuna_tpe,8,27,135,0.00533333333333319
svc_digits,optuna_tpe,8,28,140,0.00533333333333319
svc_digits,optuna_tpe,8,29,145,0.00533333333333319
svc_digits,optuna_tpe,8,30,150,0.00533333333333319
svc_digits,optuna_tpe,8,31,155,0.00533333333333319
svc_digits,optuna_tpe,8,32,160,0.00533333333333319
svc_digits,optuna_tpe,8,33,165,0.00533333333333319
svc_digits,optuna_tpe,8,34,170,0.00533333333333319
svc_digits,optuna_tpe,8,35,175,0.00533333333333319
svc_digits,optuna_tpe,8,36,180,0.00533333333333319
svc_digits,optuna_tpe,8,37,185,0.00533333333333319
svc_digits,optuna_tpe,8,38,190,0.00533333333333319
svc_digits,optuna_tpe,8,39,195,0.00533333333333319
svc_digits,optuna_tpe,8,40,200,0.00533333333333319
svc_digits,optuna_tpe,9,1,5,0.5973333333333333
svc_digits,optuna_tpe,9,2,10,0.5973333333333333
svc_digits,optuna_tpe,9,3,15,0.5973333333333333
svc_digits,optuna_tpe,9,4,20,0.5973333333333333
svc_digits,optuna_tpe,9,5,25,0.5973333333333333
svc_digits,optuna_tpe,9,6,30,0.5973333333333333
svc_digits,optuna_tpe,9,7,35,0.008000000000000007
svc_digits,optuna_tpe,9,8,40,0.00533333333333319
svc_digits,optuna_tpe,9,9,45,0.00533333333333319
svc_digits,optuna_tpe,9,10,50,0.00533333333333319
svc_digits,optuna_tpe,9,11,55,0.00533333333333319
svc_digits,optuna_tpe,9,12,60,0.00533333333333319
svc_digits,optuna_tpe,9,13,65,0.00533333333333319
svc_digits,optuna_tpe,9,14,70,0.00533333333333319
svc_digits,optuna_tpe,9,15,75,0.00533333333333319
svc_digits,optuna_tpe,9,16,80,0.00533333333333319
svc_digits,optuna_tpe,9,17,85,0.00533333333333319
svc_digits,optuna_tpe,9,18,90,0.00533333333333319
svc_digits,optuna_tpe,9,19,95,0.00533333333333319
svc_digits,optuna_tpe,9,20,100,0.00533333333333319
svc_digits,optuna_tpe,9,21,105,0.00533333333333319
svc_digits,optuna_tpe,9,22,110,0.00533333333333319
svc_digits,optuna_tpe,9,23,115,0.00533333333333319
svc_digits,optuna_tpe,9,24,120,0.00533333333333319
svc_digits,optuna_tpe,9,25,125,0.00533333333333319
svc_digits,optuna_tpe,9,26,130,0.00533333333333319
svc_digits,optuna_tpe,9,27,135,0.00533333333333319
svc_digits,optuna_tpe,9,28,140,0.00533333333333319
svc_digits,optuna_tpe,9,29,145,0.00533333333333319
svc_digits,optuna_tpe,9,30,150,0.00533333333333319
svc_digits,optuna_tpe,9,31,155,0.00533333333333319
svc_digits,optuna_tpe,9,32,160,0.00533333333333319
svc_digits,optuna_tpe,9,33,165,0.00533333333333319
svc_digits,optuna_tpe,9,34,170,0.00533333333333319
svc_digits,optuna_tpe,9,35,175,0.00533333333333319
svc_digits,optuna_tpe,9,36,180,0.0
svc_digits,optuna_tpe,9,37,185,0.0
svc_digits,optuna_tpe,9,38,190,0.0
svc_digits,optuna_tpe,9,39,195,0.0
svc_digits,optuna_tpe,9,40,200,0.0
tree_cancer,ags_default,0,1,5,0.011709986320109556
tree_cancer,ags_default,0,2,10,0.011709986320109556
tree_cancer,ags_default,0,3,15,0.011709986320109556
tree_cancer,ags_default,0,4,20,0.011709986320109556
tree_cancer,ags_default,0,5,25,0.009357045143638998
tree_cancer,ags_default,0,6,30,0.009357045143638998
tree_cancer,ags_default,0,7,35,0.009357045143638998
tree_cancer,ags_default,0,8,40,0.009357045143638998
tree_cancer,ags_default,0,9,45,0.009357045143638998
tree_cancer,ags_default,0,10,50,0.009357045143638998
tree_cancer,ags_default,0,11,55,0.009357045143638998
tree_cancer,ags_default,0,12,60,0.009357045143638998
tree_cancer,ags_default,0,13,65,0.011709986320109556
tree_cancer,ags_default,0,14,70,0.011709986320109556
tree_cancer,ags_default,0,15,75,0.011709986320109556
tree_cancer,ags_default,0,16,80,0.011709986320109556
tree_cancer,ags_default,0,17,85,0.011709986320109556
tree_cancer,ags_default,0,18,90,0.011709986320109556
tree_cancer,ags_default,1,1,5,0.009357045143638998
tree_cancer,ags_default,1,2,10,0.009357045143638998
tree_cancer,ags_default,1,3,15,0.009357045143638998
tree_cancer,ags_default,1,4,20,0.009357045143638998
tree_cancer,ags_default,1,5,25,0.009357045143638998
tree_cancer,ags_default,1,6,30,0.009357045143638998
tree_cancer,ags_default,1,7,35,0.009357045143638998
tree_cancer,ags_default,1,8,40,0.009357045143638998
tree_cancer,ags_default,1,9,45,0.009357045143638998
tree_cancer,ags_default,1,10,50,0.009357045143638998
tree_cancer,ags_default,1,11,55,0.009357045143638998
tree_cancer,ags_default,1,12,60,0.009357045143638998
tree_cancer,ags_default,1,13,65,0.009357045143638998
tree_cancer,ags_default,2,1,5,0.0469493844049248
tree_cancer,ags_default,2,2,10,0.02103967168262666
tree_cancer,ags_default,2,3,15,0.009411764705882453
tree_cancer,ags_default,2,4,20,0.0
tree_cancer,ags_default,2,5,25,0.0
tree_cancer,ags_default,2,6,30,0.0
tree_cancer,ags_default,2,7,35,0.0
tree_cancer,ags_default,2,8,40,0.0
tree_cancer,ags_default,2,9,45,0.0
tree_cancer,ags_default,2,10,50,0.0
tree_cancer,ags_default,2,11,55,0.0
tree_cancer,ags_default,2,12,60,0.0
tree_cancer,ags_default,2,13,65,0.0
tree_cancer,ags_default,3,1,5,0.014062927496580113
tree_cancer,ags_default,3,2,10,0.014062927496580113
tree_cancer,ags_default,3,3,15,0.014062927496580113
tree_cancer,ags_default,3,4,20,0.014062927496580113
tree_cancer,ags_default,3,5,25,0.014062927496580113
tree_cancer,ags_default,3,6,30,0.014062927496580113
tree_cancer,ags_default,3,7,35,0.014062927496580113
tree_cancer,ags_default,3,8,40,0.004705882352941337
tree_cancer,ags_default,3,9,45,0.004705882352941337
tree_cancer,ags_default,3,10,50,0.004705882352941337
tree_cancer,ags_default,3,11,55,0.004705882352941337
tree_cancer,ags_default,3,12,60,0.004705882352941337
tree_cancer,ags_default,3,13,65,0.004705882352941337
tree_cancer,ags_default,4,1,5,0.011682626538987773
tree_cancer,ags_default,4,2,10,0.011682626538987773
tree_cancer,ags_default,4,3,15,0.011682626538987773
tree_cancer,ags_default,4,4,20,0.011682626538987773
tree_cancer,ags_default,4,5,25,0.011682626538987773
tree_cancer,ags_default,4,6,30,0.011682626538987773
tree_cancer,ags_default,4,7,35,0.011682626538987773
tree_cancer,ags_default,4,8,40,0.011682626538987773
tree_cancer,ags_default,4,9,45,0.014062927496580113
tree_cancer,ags_default,4,10,50,0.014062927496580113
tree_cancer,ags_default,4,11,55,0.014062927496580113
tree_cancer,ags_default,4,12,60,0.014062927496580113
tree_cancer,ags_default,4,13,65,0.007086183310533567
tree_cancer,ags_default,4,14,70,0.007086183310533567
tree_cancer,ags_default,4,15,75,0.007086183310533567
tree_cancer,ags_default,4,16,80,0.007086183310533567
tree_cancer,ags_default,4,17,85,0.007086183310533567
tree_cancer,ags_default,4,18,90,0.007086183310533567
tree_cancer,ags_default,5,1,5,0.007058823529411895
tree_cancer,ags_default,5,2,10,0.007058823529411895
tree_cancer,ags_default,5,3,15,0.007058823529411895
tree_cancer,ags_default,5,4,20,0.007058823529411895
tree_cancer,ags_default,5,5,25,0.007058823529411895
tree_cancer,ags_default,5,6,30,0.007058823529411895
tree_cancer,ags_default,5,7,35,0.007058823529411895
tree_cancer,ags_default,5,8,40,0.007058823529411895
tree_cancer,ags_default,5,9,45,0.007058823529411895
tree_cancer,ags_default,5,10,50,0.007058823529411895
tree_cancer,ags_default,5,11,55,0.007058823529411895
tree_cancer,ags_default,5,12,60,0.007058823529411895
tree_cancer,ags_default,5,13,65,0.007058823529411895
tree_cancer,ags_default,6,1,5,0.0023529411764706687
tree_cancer,ags_default,6,2,10,0.0023529411764706687
tree_cancer,ags_default,6,3,15,0.0023529411764706687
tree_cancer,ags_default,6,4,20,0.0023529411764706687
tree_cancer,ags_default,6,5,25,0.0023529411764706687
tree_cancer,ags_default,6,6,30,0.023392612859097217
tree_cancer,ags_default,6,7,35,0.023392612859097217
tree_cancer,ags_default,6,8,40,0.023392612859097217
tree_cancer,ags_default,6,9,45,0.023392612859097217
tree_cancer,ags_default,6,10,48,0.023392612859097217
tree_cancer,ags_default,6,11,53,0.023392612859097217
tree_cancer,ags_default,6,12,58,0.023392612859097217
tree_cancer,ags_default,6,13,63,0.023392612859097217
tree_cancer,ags_default,7,1,5,0.018768809849521118
tree_cancer,ags_default,7,2,10,0.009411764705882453
tree_cancer,ags_default,7,3,15,0.009411764705882453
tree_cancer,ags_default,7,4,20,0.009411764705882453
tree_cancer,ags_default,7,5,25,0.009411764705882453
tree_cancer,ags_default,7,6,30,0.009411764705882453
tree_cancer,ags_default,7,7,35,0.009411764705882453
tree_cancer,ags_default,7,8,40,0.009411764705882453
tree_cancer,ags_default,7,9,45,0.014062927496580113
tree_cancer,ags_default,7,10,50,0.014062927496580113
tree_cancer,ags_default,7,11,55,0.014062927496580113
tree_cancer,ags_default,7,12,60,0.014062927496580113
tree_cancer,ags_default,7,13,65,0.014062927496580113
tree_cancer,ags_default,7,14,69,0.014062927496580113
tree_cancer,ags_default,8,1,5,0.025772913816689558
tree_cancer,ags_default,8,2,10,0.025772913816689558
tree_cancer,ags_default,8,3,15,0.025772913816689558
tree_cancer,ags_default,8,4,20,0.014062927496580113
tree_cancer,ags_default,8,5,25,0.014062927496580113
tree_cancer,ags_default,8,6,30,0.014062927496580113
tree_cancer,ags_default,8,7,35,0.0023529411764706687
tree_cancer,ags_default,8,8,40,0.0023529411764706687
tree_cancer,ags_default,8,9,45,0.0023529411764706687
tree_cancer,ags_default,8,10,50,0.0023529411764706687
tree_cancer,ags_default,8,11,55,0.0023529411764706687
tree_cancer,ags_default,8,12,60,0.0023529411764706687
tree_cancer,ags_default,8,13,65,0.0023529411764706687
tree_cancer,ags_default,9,1,5,0.011709986320109556
tree_cancer,ags_default,9,2,10,0.018768809849521118
tree_cancer,ags_default,9,3,15,0.018768809849521118
tree_cancer,ags_default,9,4,20,0.018768809849521118
tree_cancer,ags_default,9,5,25,0.018768809849521118
tree_cancer,ags_default,9,6,30,0.018768809849521118
tree_cancer,ags_default,9,7,35,0.018768809849521118
tree_cancer,ags_default,9,8,40,0.018768809849521118
tree_cancer,ags_default,9,9,45,0.018768809849521118
tree_cancer,ags_default,9,10,48,0.018768809849521118
tree_cancer,ags_default,9,11,53,0.018768809849521118
tree_cancer,ags_default,9,12,58,0.018768809849521118
tree_cancer,ags_default,9,13,63,0.018768809849521118
tree_cancer,ags_no_early_stop,0,1,5,0.011709986320109556
tree_cancer,ags_no_early_stop,0,2,10,0.011709986320109556
tree_cancer,ags_no_early_stop,0,3,15,0.011709986320109556
tree_cancer,ags_no_early_stop,0,4,20,0.011709986320109556
tree_cancer,ags_no_early_stop,0,5,25,0.009357045143638998
tree_cancer,ags_no_early_stop,0,6,30,0.009357045143638998
tree_cancer,ags_no_early_stop,0,7,35,0.009357045143638998
tree_cancer,ags_no_early_stop,0,8,40,0.009357045143638998
tree_cancer,ags_no_early_stop,0,9,45,0.009357045143638998
tree_cancer,ags_no_early_stop,0,10,50,0.009357045143638998
tree_cancer,ags_no_early_stop,0,11,55,0.009357045143638998
tree_cancer,ags_no_early_stop,0,12,60,0.009357045143638998
tree_cancer,ags_no_early_stop,0,13,65,0.011709986320109556
tree_cancer,ags_no_early_stop,0,14,70,0.011709986320109556
tree_cancer,ags_no_early_stop,0,15,75,0.011709986320109556
tree_cancer,ags_no_early_stop,0,16,80,0.011709986320109556
tree_cancer,ags_no_early_stop,0,17,85,0.011709986320109556
tree_cancer,ags_no_early_stop,0,18,90,0.011709986320109556
tree_cancer,ags_no_early_stop,0,19,95,0.011737346101231338
tree_cancer,ags_no_early_stop,0,20,100,0.011737346101231338
tree_cancer,ags_no_early_stop,0,21,105,0.011737346101231338
tree_cancer,ags_no_early_stop,0,22,110,0.011737346101231338
tree_cancer,ags_no_early_stop,0,23,115,0.011737346101231338
tree_cancer,ags_no_early_stop,0,24,120,0.011737346101231338
tree_cancer,ags_no_early_stop,0,25,125,0.011737346101231338
tree_cancer,ags_no_early_stop,0,26,129,0.011737346101231338
tree_cancer,ags_no_early_stop,0,27,134,0.011737346101231338
tree_cancer,ags_no_early_stop,0,28,139,0.011737346101231338
tree_cancer,ags_no_early_stop,0,29,144,0.011737346101231338
tree_cancer,ags_no_early_stop,0,30,149,0.011737346101231338
tree_cancer,ags_no_early_stop,0,31,154,0.011737346101231338
tree_cancer,ags_no_early_stop,0,32,159,0.011737346101231338
tree_cancer,ags_no_early_stop,0,33,164,0.011737346101231338
tree_cancer,ags_no_early_stop,0,34,169,0.011737346101231338
tree_cancer,ags_no_early_stop,0,35,174,0.011737346101231338
tree_cancer,ags_no_early_stop,0,36,179,0.011737346101231338
tree_cancer,ags_no_early_stop,0,37,184,0.011737346101231338
tree_cancer,ags_no_early_stop,0,38,189,0.011737346101231338
tree_cancer,ags_no_early_stop,0,39,194,0.011737346101231338
tree_cancer,ags_no_early_stop,0,40,199,0.011737346101231338
tree_cancer,ags_no_early_stop,0,41,204,0.011737346101231338
tree_cancer,ags_no_early_stop,0,42,209,0.011737346101231338
tree_cancer,ags_no_early_stop,0,43,214,0.011737346101231338
tree_cancer,ags_no_early_stop,0,44,219,0.011737346101231338
tree_cancer,ags_no_early_stop,0,45,224,0.011737346101231338
tree_cancer,ags_no_early_stop,0,46,228,0.011737346101231338
tree_cancer,ags_no_early_stop,0,47,232,0.011737346101231338
tree_cancer,ags_no_early_stop,0,48,234,0.011737346101231338
tree_cancer,ags_no_early_stop,0,49,239,0.011737346101231338
tree_cancer,ags_no_early_stop,0,50,243,0.011737346101231338
tree_cancer,ags_no_early_stop,0,51,248,0.011737346101231338
tree_cancer,ags_no_early_stop,0,52,253,0.011737346101231338
tree_cancer,ags_no_early_stop,0,53,257,0.011737346101231338
tree_cancer,ags_no_early_stop,0,54,262,0.011737346101231338
tree_cancer,ags_no_early_stop,0,55,267,0.011737346101231338
tree_cancer,ags_no_early_stop,0,56,272,0.011737346101231338
tree_cancer,ags_no_early_stop,0,57,277,0.011737346101231338
tree_cancer,ags_no_early_stop,0,58,282,0.011737346101231338
tree_cancer,ags_no_early_stop,0,59,287,0.011737346101231338
tree_cancer,ags_no_early_stop,0,60,292,0.011737346101231338
tree_cancer,ags_no_early_stop,1,1,5,0.009357045143638998
tree_cancer,ags_no_early_stop,1,2,10,0.009357045143638998
tree_cancer,ags_no_early_stop,1,3,15,0.009357045143638998
tree_cancer,ags_no_early_stop,1,4,20,0.009357045143638998
tree_cancer,ags_no_early_stop,1,5,25,0.009357045143638998
tree_cancer,ags_no_early_stop,1,6,30,0.009357045143638998
tree_cancer,ags_no_early_stop,1,7,35,0.009357045143638998
tree_cancer,ags_no_early_stop,1,8,40,0.009357045143638998
tree_cancer,ags_no_early_stop,1,9,45,0.009357045143638998
tree_cancer,ags_no_early_stop,1,10,50,0.009357045143638998
tree_cancer,ags_no_early_stop,1,11,55,0.009357045143638998
tree_cancer,ags_no_early_stop,1,12,60,0.009357045143638998
tree_cancer,ags_no_early_stop,1,13,65,0.009357045143638998
tree_cancer,ags_no_early_stop,1,14,70,0.0023529411764706687
tree_cancer,ags_no_early_stop,1,15,75,0.007086183310533567
tree_cancer,ags_no_early_stop,1,16,80,0.007086183310533567
tree_cancer,ags_no_early_stop,1,17,85,0.007086183310533567
tree_cancer,ags_no_early_stop,1,18,90,0.007086183310533567
tree_cancer,ags_no_early_stop,1,19,95,0.007086183310533567
tree_cancer,ags_no_early_stop,1,20,100,0.007086183310533567
tree_cancer,ags_no_early_stop,1,21,105,0.007086183310533567
tree_cancer,ags_no_early_stop,1,22,110,0.007086183310533567
tree_cancer,ags_no_early_stop,1,23,115,0.007086183310533567
tree_cancer,ags_no_early_stop,1,24,120,0.007086183310533567
tree_cancer,ags_no_early_stop,1,25,125,0.007086183310533567
tree_cancer,ags_no_early_stop,1,26,130,0.007086183310533567
tree_cancer,ags_no_early_stop,1,27,135,0.007086183310533567
tree_cancer,ags_no_early_stop,1,28,137,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,29,139,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,30,144,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,31,146,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,32,148,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,33,150,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,34,152,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,35,157,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,36,162,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,37,167,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,38,172,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,39,177,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,40,182,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,41,185,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,42,190,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,43,195,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,44,200,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,45,205,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,46,210,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,47,215,0.0023803009575924516
tree_cancer,ags_no_early_stop,1,48,220,0.0023803009575924516
