state,ref_cv,test,cv_time
"(1, 1, 3, 1)",0.9155403556771546,0.8881118881118881,0.021576122999988456
"(1, 1, 3, 2)",0.9155403556771546,0.8881118881118881,0.02205869299996266
"(1, 1, 4, 0)",0.9273050615595075,0.8881118881118881,0.02107912200000328
"(1, 1, 4, 1)",0.9155403556771546,0.8881118881118881,0.02158553800001073
"(1, 1, 4, 2)",0.9155403556771546,0.8881118881118881,0.021745330999976886
"(1, 2, 0, 0)",0.9273050615595075,0.8881118881118881,0.02265020499999082
"(1, 2, 0, 1)",0.9084815321477429,0.8881118881118881,0.021634137999967606
"(1, 2, 0, 2)",0.9084815321477429,0.8881118881118881,0.019807386999957544
"(1, 2, 1, 0)",0.9273050615595075,0.8881118881118881,0.04074407999996765
"(1, 2, 1, 1)",0.9084815321477429,0.8881118881118881,0.04662619799995582
"(1, 2, 1, 2)",0.9084815321477429,0.8881118881118881,0.042037332999996124
"(1, 2, 2, 0)",0.9273050615595075,0.8881118881118881,0.032801032000008945
"(1, 2, 2, 1)",0.9084815321477429,0.8881118881118881,0.02193700399999443
"(1, 2, 2, 2)",0.9084815321477429,0.8881118881118881,0.021699455999964812
"(1, 2, 3, 0)",0.9273050615595075,0.8881118881118881,0.019645605000050637
"(1, 2, 3, 1)",0.9084815321477429,0.8881118881118881,0.019888889000014842
"(1, 2, 3, 2)",0.9084815321477429,0.8881118881118881,0.02282150799999272
"(1, 2, 4, 0)",0.9273050615595075,0.8881118881118881,0.022103003999973225
"(1, 2, 4, 1)",0.9084815321477429,0.8881118881118881,0.02244151000002148
"(1, 2, 4, 2)",0.9084815321477429,0.8881118881118881,0.021223641000005955
"(1, 3, 0, 0)",0.9273050615595075,0.8881118881118881,0.021630510000022696
"(1, 3, 0, 1)",0.9108344733242134,0.8881118881118881,0.02423360299997057
"(1, 3, 0, 2)",0.9108344733242134,0.8881118881118881,0.030503235999958633
"(1, 3, 1, 0)",0.9273050615595075,0.8881118881118881,0.036381394999978056
"(1, 3, 1, 1)",0.9108344733242134,0.8881118881118881,0.045556376999968506
"(1, 3, 1, 2)",0.9108344733242134,0.8881118881118881,0.04227250499997126
"(1, 3, 2, 0)",0.9273050615595075,0.8881118881118881,0.05115238199999794
"(1, 3, 2, 1)",0.9108344733242134,0.8881118881118881,0.046164868999994724
"(1, 3, 2, 2)",0.9108344733242134,0.8881118881118881,0.04663472799995816
"(1, 3, 3, 0)",0.9273050615595075,0.8881118881118881,0.03249333700000534
"(1, 3, 3, 1)",0.9108344733242134,0.8881118881118881,0.022040819999972427
"(1, 3, 3, 2)",0.9108344733242134,0.8881118881118881,0.042106865999983256
"(1, 3, 4, 0)",0.9273050615595075,0.8881118881118881,0.04499224900001764
"(1, 3, 4, 1)",0.9108344733242134,0.8881118881118881,0.026055762000055438
"(1, 3, 4, 2)",0.9108344733242134,0.8881118881118881,0.02099817499998835
"(1, 4, 0, 0)",0.9273050615595075,0.8881118881118881,0.025752963999991607
"(1, 4, 0, 1)",0.9108344733242134,0.8881118881118881,0.021338689000003797
"(1, 4, 0, 2)",0.9108344733242134,0.8881118881118881,0.021974212000031912
"(1, 4, 1, 0)",0.9273050615595075,0.8881118881118881,0.02104913999994551
"(1, 4, 1, 1)",0.9108344733242134,0.8881118881118881,0.02333926600005043
"(1, 4, 1, 2)",0.9108344733242134,0.8881118881118881,0.025345645000015793
"(1, 4, 2, 0)",0.9273050615595075,0.8881118881118881,0.025586892000035277
"(1, 4, 2, 1)",0.9108344733242134,0.8881118881118881,0.03363470900001175
"(1, 4, 2, 2)",0.9108344733242134,0.8881118881118881,0.04362143399998786
"(1, 4, 3, 0)",0.9273050615595075,0.8881118881118881,0.04091732200004117
"(1, 4, 3, 1)",0.9108344733242134,0.8881118881118881,0.0467748310000502
"(1, 4, 3, 2)",0.9108344733242134,0.8881118881118881,0.04158881900002598
"(1, 4, 4, 0)",0.9273050615595075,0.8881118881118881,0.020024798999997984
"(1, 4, 4, 1)",0.9108344733242134,0.8881118881118881,0.02131437000002734
"(1, 4, 4, 2)",0.9108344733242134,0.8881118881118881,0.022998472000040238
"(1, 5, 0, 0)",0.9155403556771546,0.8881118881118881,0.02140076699998872
"(1, 5, 0, 1)",0.9014227086183311,0.8881118881118881,0.021976484000049368
"(1, 5, 0, 2)",0.9014227086183311,0.8881118881118881,0.020992271000011442
"(1, 5, 1, 0)",0.9155403556771546,0.8881118881118881,0.023399036000000706
"(1, 5, 1, 1)",0.9014227086183311,0.8881118881118881,0.02194205199998578
"(1, 5, 1, 2)",0.9014227086183311,0.8881118881118881,0.02240728900000022
"(1, 5, 2, 0)",0.9155403556771546,0.8881118881118881,0.03170504700000265
"(1, 5, 2, 1)",0.9014227086183311,0.8881118881118881,0.02989316999997982
"(1, 5, 2, 2)",0.9014227086183311,0.8881118881118881,0.020903330999999525
"(1, 5, 3, 0)",0.9155403556771546,0.8881118881118881,0.019873094999979912
"(1, 5, 3, 1)",0.9014227086183311,0.8881118881118881,0.02101796900001318
"(1, 5, 3, 2)",0.9014227086183311,0.8881118881118881,0.021019297000009374
"(1, 5, 4, 0)",0.9155403556771546,0.8881118881118881,0.020943246000001636
"(1, 5, 4, 1)",0.9014227086183311,0.8881118881118881,0.020795967000026394
"(1, 5, 4, 2)",0.9014227086183311,0.8881118881118881,0.021954264999976658
"(1, 6, 0, 0)",0.9131600547195623,0.8881118881118881,0.03853845700001557
"(1, 6, 0, 1)",0.9013953488372094,0.8881118881118881,0.041232950999983586
"(1, 6, 0, 2)",0.9013953488372094,0.8881118881118881,0.045690467999975226
"(1, 6, 1, 0)",0.9131600547195623,0.8881118881118881,0.04113764400000264
"(1, 6, 1, 1)",0.9013953488372094,0.8881118881118881,0.02196442700000034
"(1, 6, 1, 2)",0.9013953488372094,0.8881118881118881,0.020894978000001174
"(1, 6, 2, 0)",0.9131600547195623,0.8881118881118881,0.020218388999978743
"(1, 6, 2, 1)",0.9013953488372094,0.8881118881118881,0.02139364800001431
"(1, 6, 2, 2)",0.9013953488372094,0.8881118881118881,0.021400548999963576
"(1, 6, 3, 0)",0.9131600547195623,0.8881118881118881,0.02001400499995043
"(1, 6, 3, 1)",0.9013953488372094,0.8881118881118881,0.02112812299998268
"(1, 6, 3, 2)",0.9013953488372094,0.8881118881118881,0.020847838999998203
"(1, 6, 4, 0)",0.9131600547195623,0.8881118881118881,0.020388969000009638
"(1, 6, 4, 1)",0.9013953488372094,0.8881118881118881,0.026032385000007707
"(1, 6, 4, 2)",0.9013953488372094,0.8881118881118881,0.039632836000009775
"(1, 7, 0, 0)",0.9131600547195623,0.8881118881118881,0.04433152800004336
"(1, 7, 0, 1)",0.9013953488372094,0.8881118881118881,0.04104953499995645
"(1, 7, 0, 2)",0.9013953488372094,0.8881118881118881,0.047054181999953926
"(1, 7, 1, 0)",0.9131600547195623,0.8881118881118881,0.03649814700003162
"(1, 7, 1, 1)",0.9013953488372094,0.8881118881118881,0.04253580300002113
"(1, 7, 1, 2)",0.9013953488372094,0.8881118881118881,0.04681038800003989
"(1, 7, 2, 0)",0.9131600547195623,0.8881118881118881,0.040090876000022035
"(1, 7, 2, 1)",0.9013953488372094,0.8881118881118881,0.02158264400003418
"(1, 7, 2, 2)",0.9013953488372094,0.8881118881118881,0.020984106000014435
"(1, 7, 3, 0)",0.9131600547195623,0.8881118881118881,0.020014048999996703
"(1, 7, 3, 1)",0.9013953488372094,0.8881118881118881,0.01974054299995487
"(1, 7, 3, 2)",0.9013953488372094,0.8881118881118881,0.019404280999992807
"(1, 7, 4, 0)",0.9131600547195623,0.8881118881118881,0.018635496000001694
"(1, 7, 4, 1)",0.9013953488372094,0.8881118881118881,0.02006892100001778
"(1, 7, 4, 2)",0.9013953488372094,0.8881118881118881,0.01995199399999592
"(2, 0, 0, 0)",0.934281805745554,0.916083916083916,0.051251597999964815
"(2, 0, 0, 1)",0.941340629274966,0.9230769230769231,0.04912995500001216
"(2, 0, 0, 2)",0.941340629274966,0.9230769230769231,0.053476990000035585
"(2, 0, 1, 0)",0.934281805745554,0.916083916083916,0.05492514799999526
"(2, 0, 1, 1)",0.9436935704514365,0.9230769230769231,0.043897468000011486
"(2, 0, 1, 2)",0.9436935704514365,0.9230769230769231,0.024127811999960613
